aspect term	category	polarity	text
;handholding;lecture	 course course	 neutral neutral	No handholding/lecture is supplemental.
;textbook	 presentation	 positive	"Textbook needed if you don't have any CS or Java experience but otherwise the class is generally pretty easy.
				"
;effort	 grading	 neutral	Contrary to what other people say, it isn't impossible to get an A - you just need to put effort.
;questions	 communication	 positive	He gives you candy for asking questions, and he has a quick wit.
;voice	 communication	 neutral	He isn't a bad teacher, but he needs more expression in his voice!
;exams;practical questions	 exam exam	 negative negative	BEWARE though, exams are difficult, they are all practical questions, so must prepare good.
;null	 exam	 neutral	But its research sooo.. She grades only on Mid(1st part of paper) and final (ure final paper) just choose a good topic and the right group and dont slack ull be fine.
;teaching	 presentation	 positive	What I didn't enjoy, however, was his poor teaching.
;null	 counseling	 positive	he does help with some things and you can always ask him for extra help.
;bio 151	 teacher	 positive	He's great, take him for bio 151.
;null	 teacher	 positive	I would love to take her again!
;null	 teacher	 positive	Great lady, kind and easy going.
;test	 exam	 negative	He rambles about formulas and theories that have nothing to do with the content that's on the test.
;conversations	 teacher	 positive	Smart guy but you gotta follow the flow of his conversations to keep up.
;exam questions;answers;ppt slides;concepts	 exam exam exam exam	 negative negative negative negative	Exam questions are vague and misleading,written deliberately to trick students into choosing wrong answers.It's more about how well you memorize every last detail from about 1600 of his ppt slides than how well you understand the concepts.
;slide presentation	 presentation	 negative	hes very good at lecturing however he expects you to know EVERY word of all of the 150 slide presentations.
;null	 teacher	 negative	Oh, she is kinda all over the place.
;owls	 exam	 negative	Owls are poorly structured!
;teaches	 presentation	 positive	Makes corny math jokes to diffuse a bored atmosphere but he teaches well otherwise.
;discussions;assignments	 communication exam	 positive positive	Class consists of discussions every week, easy assignments, workload manageable.
;null	 teacher	 neutral	"So glad I never have to hear ""Ok this is great, BUT....."" again."
;null;questions	 presentation communication	 positive positive	Mehran Sahami, what Stanford is all about, great teaching, new ideas, helping you ask big questions and build awesome stuff.
;null	 teacher	 positive	He re-engineered our interests in CS again.
;null	 teacher	 positive	overall cool guy.
;professor	 teacher	 positive	She is really a great professor.
;exams;references	 exam exam	 negative negative	Exams include the most obscure references.
;review sessions	 counseling	 positive	The review sessions that he does is also really helpful.
;learn	 teacher	 negative	i really didnt learn much to tell u the truth.
;lecturer	 teacher	 positive	Really interesting lecturer and really funny too.
;lectures	 presentation	 neutral	Seriously if you just look at his slides and don't attend lecture all you'll find is a bunch of pictures  that make absolutely no sense.
;powerpoints;past tests;exams	 exam exam exam	 neutral neutral neutral	And definitely focus on his Powerpoints and past tests to do well on the exams.
;null	 teacher	 negative	Honestly take another professor, he isn't the nicest of professors t time either.
;null	 teacher	 positive	She is funny and brilliant which made the class fun and interesting.
;class;teacher	 teacher teacher	 positive positive	If you want an awesome class with an awesome teacher, takes this one.
;learned	 teacher	 positive	I learned alot from his class.
;professors	 teacher	 neutral	Dr. Molumby was one of those professors you ether loved or hated.
;labs	 relevance	 negative	The labs are mind numbing but nothing too bad.
;test questions	 exam	 negative	I don't know why everyone says this guy is so tricky on his test questions.
;exams	 exam	 negative	the exams are hard because he makes them that way intentionally so know your stuff and study for the exams!
;material	 teacher	 positive	Just study the material.
;class;ecology	 presentation presentation	 positive positive	He certainly made class interesting and made me take an interest in ecology.
;calculus	 course	 neutral	If you didn't take calculus in high school, like I didn't, you're gonna have a hard time.
;material;exams	 exam exam	 negative negative	Exams are very difficult, and you MUST know the material because his exams are TRICKY.
;teaching style	 presentation	 negative	His teaching style is tough to follow, though.
;anectodes	 presentation	 positive	To all the people complaining about his use of anecdotes: Come on, it's a 101 class.
;tangents;lecture material	 presentation relevance	 negative positive	Dr. Molumby goes off on tangents during his lectures, but at the end of them he does prove a point about the lecture material.
;lecture block	 teacher	 negative	Would not reccomend taking the 75 minute lecture block, just too much drole for uninterested people.
;professor;exams	 teacher exam	 positive positive	He's a great professor and very intelligent guy ;) of course, you do have to study for his exams!
;information	 course	 neutral	you'll drive yourself crazy and be overwhelmed with information.
;tests	 exam	 negative	im a soph with a 3.9 and find classes that should be more challenging way easier than his class bc of his unfair tests.
;class	 teacher	 neutral	This class is not based on memorization, its all about applications.
;material	 presentation	 positive	She made the material be not as boring as it could have been.
;null	 teacher	 positive	He is an awesome professor and he doesn't expect anything from you that he wouldn't do himself.
;null	 counseling	 negative	When I ask him for clarification or assistance, he tells me I should have read or checked something.
;professor	 teacher	 positive	She is a very good and passionate professor.
;teacher	 teacher	 negative	Unfortunately he is a terrible teacher.
;exams	 exam	 negative	Exams are difficult, tricky questions.
;subject matter	 presentation	 positive	He's enthusiastic about the subject matter, and he definetely puts an importance on the history of the subjects we cover.
;help	 counseling	 positive	He is very willing to help and gives very clear guidelines and goes over step by step how to do the assignments.
;lecture;current events	 presentation presentation	 negative positive	I agree, the lecture when it came to the subject werent all that hot, but when it came to current events they were.
;labs	 exam	 positive	TAs are good and labs are not too bad...relatively easy.
;null	 teacher	 negative	I've gotten  As in 400 level honors classes, but only managed a C in Hora's class... that should say something.
