aspect term	category	polarity	text
;tables;menu;wine list	ambiance food price	 negative neutral negative	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.
;wines;wines	beverages price	 negative negative	Slightly above average wines start at $70+ with only one selection listed at $30+.
;service	service	 negative	Service is not what one would expect from a joint in this price category.
;null	service	 negative	For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... 
;service	service	 negative	Somehow working the italian charm with constant mille grazie does not constitute proper service.
;food;teodora	food restaurant	 positive negative	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.
;meals;rosemary or orange flavoring	food food	 negative negative	Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.
;fish	food	 negative	Fish was overdone.
;wait staff;place;place	service ambiance restaurant	 positive positive negative	Cute place, nice wait staff but would never go there again.
;dessert	food	 negative	Someone else recommended the dessert - we also left that.
;expresso	beverages	 positive	One of us actually liked the expresso - that's it.
;restaurant	restaurant	 negative	Skip this restaurant, it's a big disappointment.
;myagi	restaurant	 positive	Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.
;service;fish	service food	 positive positive	I've never had bad service and the fish is fresh and delicious.
;tuna tartar appetizer	food	 positive	Their tuna tartar appetizer is to die for.
;pizza	food	 positive	I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.
;null	food	 positive	It is simply amazing.
;service;place	service ambiance	 positive positive	The place is so cool and the service is prompt and curtious.
;place	restaurant	 positive	I highly recommend to anyone to give this place a try.
;null	restaurant	 positive	You will find yourself returning quite often.
;food;service;atmosphere	food service ambiance	 positive positive positive	A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.
;food	food	 positive	No gimmicks here -- the food speaks for itself in its freshness and preparation.
;dining room	ambiance	 positive	The dining room is quietly elegant with no music to shout over -- how refreshing!
;service;staff	service service	 positive positive	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
;meal;restaurant	food ambiance	 positive positive	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
;null	restaurant	 positive	Beautiful experience.
;view;service;ambiance	location service ambiance	 positive positive positive	The view is breathtaking the service is top notch... the ambiance is wonderfull.
;staff	service	 positive	The staff offers impeccable service.
;lobster bisque	food	 positive	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
;new england chowder;lobster bisque	food food	 positive positive	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
;null	food	 positive	It was divine melts in your mouth.
;prime rib	food	 positive	My boyfriend had Prime Rib it was good .
;bottles of korbett	beverages	 positive	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
;null	food	 positive	It's cuz it's so good you need to taste it!!! 
;null	restaurant	 positive	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
;food	food	 positive	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
;chicken vindaloo	food	 positive	If you like spicy food get the chicken vindaloo.
;null	food	 positive	It's very spicy but not offensive.
;null	restaurant	 positive	We will definitely go back.
;service;food	service food	 positive positive	Go to Volare for 1st class service and terrific food.
;portions;servers	food service	 positive positive	The portions are large and the servers always surprise us with a different starter.
;wine list	beverages	 positive	The wine list is excellent.
;food;selection of wines;chef's tasting menu	food beverages food	 positive positive positive	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
;service;place;place	service ambiance misc	 positive negative positive	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
;food;prixe fixe tasting menu;prixe fixe tasting menu;null	price food price service	 negative positive positive positive	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
;null	misc	 neutral	Please be aware that it's CASH or AMEX only!
;food;lemon salad	food food	 neutral negative	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.
;menu	food	 negative	The menu is very limited - i think we counted 4 or 5 entrees.
;grilled branzino	food	 negative	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.
;decor	ambiance	 neutral	The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.
;prune	restaurant	 negative	Problem is nothing at Prune is particularly memorable.
;null	restaurant	 negative	No plans to return anytime soon.
;place	ambiance	 positive	This place is so much fun.
;restaurant	restaurant	 positive	Our family never expected such incredible entertainment in a restaurant.
;food	food	 positive	Our food was great too!
;portions	food	 positive	And really large portions.
;staff	service	 positive	The staff was the friendliest that have seen in New York.
;null	restaurant	 positive	We will go back every time we are in the City.
;jekyll and hyde	restaurant	 positive	If you want something really different than try Jekyll and Hyde.
