aspect term	category	polarity	text
;teacher	 teacher	 positive	very good teacher, keeps the class interested!!
;null	 presentation	 negative	So hard to follow.
;exams	 exam	 neutral	P.S dont practice the exams he posts on bb.
;null;work	 counseling relevance	 negative negative	He is not helpful and his work is unnecessary.
;lectures	 presentation	 negative	In class right now, hes mad at students for not showing up to his useless lectures.
;class	 teacher	 positive	If she teaches any other course in the future, I won't doubt to take her class...
;lectures	 presentation	 neutral	His lectures can be a bit boring, but he can be funny at times.
;literature	 teacher	 positive	I would highly recommend him to anyone who needs a literature class.
;help;open door policy;help	 counseling counseling counseling	 positive positive positive	If you need any help, he has an open door policy and is willing to offer all the help you need.
;exams	 exam	 negative	The cons were that his courses were interesting, but hard to prepare for the exams.
;null	 teacher	 positive	Good guy.
;papers;proctored exam;grammar;essay	 exam exam exam exam	 negative negative negative negative	There was 4 papers and 2 proctored exams: grammar and an essay on the final.
;professor	 teacher	 positive	This is the professor to take if you are or want to remain excited in the field of sociology or criminology.
;curve;tests	 grading exam	 negative negative	No curve and impossible tests.
;online note set;test	 presentation exam	 positive positive	He has an online note set with answers and such and normally if you just do that you should be able to do well on the test.
;grade	 grading	 positive	He is more than fair and if you're willing to put in the work your grade will reflect it.
;null+;null	 attendance grading	 neutral neutral	I never went.. i got a C+.
;ppts	 presentation	 negative	And yes, you'll need to study EVERY SINGLE DETAIL of his ppts.
;teaching style;material	 presentation presentation	 negative negative	His teaching style is random and he does a horrible job of actually explaining the material.
;material;null	 presentation teacher	 negative negative	He wants you to memorize rather than to learn and appreciate the material.
;professor	 teacher	 positive	Wonderful professor.
;teacher;null;null;class	 teacher knowledge presentation course	 positive positive negative negative	First, if you're a biology majore and want a good teacher and learn from good wisdom this is the teacher for you, however this teacher is really hard to hear and this class may come off as esy, but its not.
;grammar	 presentation	 positive	He will teach you everything about grammar, then expect you to know it.
;british literature	 teacher	 positive	Was very nervous about taking british literature but I'm glad I took it with Everett.
;stuff;high school	 presentation presentation	 positive positive	Taught the same stuff from high school.
;teaching methods	 presentation	 neutral	Molumby is very non-traditional with his teaching methods to say the least.
;exams	 exam	 positive	Cook teaches by example and his practice exams are very similar to real exams.
;class	 course	 positive	As an Anth major I found this class fairly easy.
;null	 presentation	 negative	she takes it to serious and is not fun.
;question	 counseling	 positive	but he was helpful and answered every question and email.
;clas	 course	 positive	overall not a hard clas
;lecture	 teacher	 positive	He even passes out candy in class, so you can't go wrong by going to lecture.
;null	 teacher	 negative	To be completely honest, this guy was very tough.
;grading	 grading	 negative	Their horrible and their grading is ridiculous.
;lectures	 presentation	 negative	Lectures aren't clear so you have to teach yourself a lot of things.
;books	 presentation	 positive	Don't bother with the books, although they are really inexpensive, everything you'll read is online.
;notes	 exam	 neutral	Be ready to listen and take notes.
;null	 teacher	 positive	Dr. Molumby was the lone highlight of my stint here at UIC.
;ta	 grading	 neutral	A lot of the points come from the TA, probably like 35-40%.
;homework;textbook;quizzes;iclicker attendance	 exam exam exam attendance	 neutral neutral neutral neutral	No homework, no textbook but graded quizzes every Friday and iClicker attendance  every day.
;midterm;final	 exam exam	 neutral neutral	As far as the violent crime class, midterm and a final.
;null;null	 teacher knowledge	 positive positive	he is very interesting and knows soooo much - i learned a lot and stayed interested every class.
;feedback;resumes;cover letters	 counseling counseling counseling	 positive positive positive	Definitely take 310 with him ASAP, because his feedback on resumes, cover letters, etc is invaluable.
;grade	 grading	 neutral	To get a good grade, try to get as many small points as possible.
;teacher	 teacher	 positive	He is a very nice teacher and an interesting character.
;lecture;book	 presentation presentation	 negative negative	Means well, but lecture does not follow the book.
;homework problems;exams	 exam exam	 negative negative	The homework problems are NOTHING like ones on the exams.
;lectures	 presentation	 negative	Beware of long lectures.
;null	 teacher	 negative	He is extremely bias on the topic, don't take this class with him.
;way	 presentation	 positive	The way he explained each and every concept is excellent .
;students	 presentation	 positive	He also educates his students on how to be good people.
;lecturer	 teacher	 positive	Hired as a lecturer, he does the job well.
;professors	 teacher	 positive	Dr. Capelotti is now one of my favorite professors.
;null	 teacher	 positive	Definitely expects a lot of work but will always go the extra mile to help you out if you put forth the effort.
;class	 course	 negative	His class seems harder than it is because he goes on long rants about how to derive equations.
;reading;quizes	 exam exam	 negative negative	If you do the required reading, you should do well on the quizes.
;papers;criticism	 exam exam	 neutral neutral	As long as you turn in all of your papers, try your best to improve each time, are receptive to constructive criticism, and give this class your all, you will do well.
